,order_id,customer_state,product_category_name,product_weight_g,review_score,price,freight_value,payment_value,order_approved_at,order_purchase_timestamp
502,35b0513eaf7a477cdb93469b7b4a3d6c,PI,utilidades_domesticas,8750.0,1,169.9,27.74,395.28,2018-04-19 07:09:18,2018-04-18 14:26:43
503,87850ccd83d669cf004ea32dd917d6c4,SP,utilidades_domesticas,8750.0,5,169.9,22.99,192.89,2018-07-21 03:05:11,2018-07-19 20:54:46
504,c01a70853733229479ca41a44c99b5fe,SP,utilidades_domesticas,8750.0,4,169.9,25.27,195.17,2018-07-24 14:44:28,2018-07-24 14:31:29
505,1129997904eb031a05d781b6179078d7,SP,utilidades_domesticas,850.0,5,79.9,9.37,89.27,2018-01-10 16:09:53,2018-01-10 15:54:11
506,148ee9d672f9101508eb05e1e7a677b4,SP,brinquedos,5200.0,5,89.9,13.53,103.43,2018-05-19 18:58:33,2018-05-19 18:32:49
507,8f8cf49b9bbb4c2344382d62362e2c4b,RJ,brinquedos,5200.0,1,89.9,16.95,106.85,2017-11-30 14:17:20,2017-11-30 13:57:18
508,151a3f0bc95fa85152c33fb906012832,SC,telefonia,401.0,3,118.9,15.58,134.48,2017-11-29 12:42:46,2017-11-29 12:33:35
509,aec9735c10ae64b07f60d33908e5b58a,SP,telefonia,401.0,5,118.9,8.09,126.99,2017-11-19 20:10:35,2017-11-19 20:02:05
510,f6f6df74cf34d7d0fc516e28dc2573c7,DF,telefonia,401.0,4,118.9,14.58,133.48,2017-10-10 17:07:54,2017-10-09 16:20:03
511,179e23361d372901e40a92f8c29bd61d,RS,telefonia,150.0,4,19.9,14.35,187.2,2017-12-11 17:50:20,2017-12-11 17:32:18
512,179e23361d372901e40a92f8c29bd61d,RS,telefonia,100.0,4,35.0,14.35,187.2,2017-12-11 17:50:20,2017-12-11 17:32:18
513,179e23361d372901e40a92f8c29bd61d,RS,telefonia,100.0,4,45.0,14.35,187.2,2017-12-11 17:50:20,2017-12-11 17:32:18
514,179e23361d372901e40a92f8c29bd61d,RS,telefonia,50.0,4,29.9,14.35,187.2,2017-12-11 17:50:20,2017-12-11 17:32:18
515,199252c8392d7a5363c63e239086c091,PA,perfumaria,2200.0,4,79.9,19.1,99.0,2017-12-11 15:17:26,2017-12-11 15:10:00
516,280fcdddcf237df99402868a09cf8f0b,MG,perfumaria,2200.0,4,79.9,16.32,96.22,2018-01-17 14:30:02,2018-01-17 14:21:20
517,6f64881752fecf2f3a74cb41f7197495,ES,perfumaria,2200.0,5,79.9,15.32,95.22,2017-10-21 00:05:50,2017-10-20 23:53:41
518,86f781e4906cef14d537d4e6b205afbd,SP,perfumaria,2200.0,5,79.9,12.06,91.96,2017-10-03 04:05:15,2017-09-30 03:55:27
519,96cc5b48d0612a6b8917717f1fd073e0,ES,perfumaria,2200.0,5,79.9,15.32,95.22,2017-10-24 03:56:38,2017-10-22 00:55:23
520,c52b847a710480721b6c4def72048468,SP,perfumaria,2200.0,5,79.9,9.37,89.27,2017-12-13 20:08:21,2017-12-13 19:56:25
521,1cfd2c6aa7a28ece5d2b6761de6a571f,BA,audio,250.0,4,19.9,16.79,36.69,2018-01-23 18:07:27,2018-01-23 17:33:09
522,5981fe47e1bfe9374b5c58d57ef9dbab,RS,audio,250.0,5,14.9,15.1,30.0,2017-11-26 16:51:24,2017-11-24 15:43:35
523,70303c8f09c18171b0c0b226b699436e,SP,audio,250.0,2,14.9,7.78,22.68,2017-11-28 03:40:14,2017-11-25 10:31:33
524,7d9d81483acc12dda194e31e9ba22e9b,SP,audio,250.0,5,19.9,7.78,27.68,2017-11-30 02:20:10,2017-11-29 09:19:33
525,80dc6c8aaa5334db08944aab012bb8a7,SP,audio,250.0,5,19.9,7.78,27.68,2018-02-10 10:30:42,2018-02-10 10:20:06
526,a23f721497b1d681e6408ab48c1cf387,RJ,audio,250.0,1,19.9,14.1,20.0,2017-12-11 23:36:02,2017-12-11 22:11:37
527,a23f721497b1d681e6408ab48c1cf387,RJ,audio,250.0,1,19.9,14.1,14.0,2017-12-11 23:36:02,2017-12-11 22:11:37
528,fefd2241bdaad0b1f5a3ebbc75fcbc97,SP,audio,250.0,4,19.9,7.78,27.68,2018-01-08 21:08:39,2018-01-08 20:57:04
529,1ecfa320a6763da8b71ad1fbd4df6550,GO,utilidades_domesticas,1000.0,5,24.9,17.97,42.87,2018-08-01 03:31:58,2018-07-31 16:48:21
530,39735cad3fa0e9f2ea20c536b26ac87c,SP,utilidades_domesticas,1000.0,4,24.9,11.19,36.09,2018-08-02 03:10:15,2018-08-01 18:38:31
531,830c7606efcb798e1bacdc56247dc134,SP,utilidades_domesticas,1000.0,5,24.9,16.45,117.79,2018-08-10 03:05:26,2018-08-09 13:35:56
532,8f0ece4530d9684c0412c31486a5aee4,MG,utilidades_domesticas,1000.0,5,24.9,19.99,44.89,2018-08-14 23:04:02,2018-08-14 22:48:49
533,227fa80844be0bd82d292dbfcb79dfe4,SP,perfumaria,850.0,4,139.9,9.79,149.69,2017-10-18 03:06:19,2017-10-17 12:02:37
534,8b9c81aba1637b7096d3d34fe6f880a6,CE,perfumaria,850.0,2,139.9,21.38,161.28,2017-12-13 06:54:32,2017-12-11 15:53:29
535,2456c2028c3aba19df5529d6fc81531f,RS,perfumaria,400.0,5,34.9,15.1,50.0,2017-10-03 17:56:12,2017-10-03 17:37:47
536,505e3b83ecc630a2507a9d9c8bfedd8b,MG,perfumaria,400.0,4,34.9,15.1,50.0,2017-10-06 02:07:11,2017-10-05 14:48:13
537,2a4a59ba2f6ffd2ab64d38122a957cba,SP,beleza_saude,333.0,1,24.9,8.29,2.7,2018-05-15 10:55:24,2018-05-15 10:12:10
538,2a4a59ba2f6ffd2ab64d38122a957cba,SP,beleza_saude,333.0,1,24.9,8.29,30.49,2018-05-15 10:55:24,2018-05-15 10:12:10
539,47aa694d87f6ae4995bd02d6e8d9132d,SP,beleza_saude,333.0,1,24.9,8.29,3.75,2018-03-28 23:15:12,2018-03-28 23:04:56
540,47aa694d87f6ae4995bd02d6e8d9132d,SP,beleza_saude,333.0,1,24.9,8.29,1.85,2018-03-28 23:15:12,2018-03-28 23:04:56
541,47aa694d87f6ae4995bd02d6e8d9132d,SP,beleza_saude,333.0,1,24.9,8.29,19.76,2018-03-28 23:15:12,2018-03-28 23:04:56
542,47aa694d87f6ae4995bd02d6e8d9132d,SP,beleza_saude,333.0,1,24.9,8.29,7.83,2018-03-28 23:15:12,2018-03-28 23:04:56
543,2bdb4d9144e83d80bd260aedc3932c2b,SP,informatica_acessorios,200.0,2,9.9,8.72,18.62,2017-12-16 19:32:58,2017-12-16 19:11:24
544,30a75160cb7835cf044e45a5ad7abf0a,RS,utilidades_domesticas,1000.0,4,79.9,15.66,95.56,2018-08-13 00:45:12,2018-08-13 00:32:51
545,337ed97aec5fea9e7e8169cf04876433,BA,audio,250.0,1,24.9,15.79,40.69,2017-10-09 20:35:51,2017-10-09 20:23:03
546,85bb28ec7b858a8b703d82a51b3f5e1f,AL,audio,250.0,5,14.9,21.15,36.05,2017-11-25 04:32:30,2017-11-24 21:36:12
547,b832b44bf5dbb96feec7409c23977046,MG,audio,250.0,5,22.9,15.1,38.0,2017-11-17 15:47:47,2017-11-17 15:33:05
548,342abacf5185442bacf95ce406225c6c,SP,utilidades_domesticas,8150.0,5,159.9,19.42,179.32,2018-01-25 14:20:09,2018-01-25 14:10:23
549,a7c8f80297142bb722fe6d1bda6f5fe6,SP,utilidades_domesticas,8150.0,5,159.9,19.42,179.32,2017-11-28 21:51:24,2017-11-28 21:32:32
550,c8cd8e0f700ac1654cd0b3fe26ff99e9,PE,utilidades_domesticas,8150.0,5,159.9,29.52,198.84,2017-10-23 22:25:37,2017-10-23 22:08:01
551,c8cd8e0f700ac1654cd0b3fe26ff99e9,PE,utilidades_domesticas,8150.0,5,159.9,29.52,180.0,2017-10-23 22:25:37,2017-10-23 22:08:01
552,c8cd8e0f700ac1654cd0b3fe26ff99e9,PE,utilidades_domesticas,8150.0,5,159.9,29.52,198.84,2017-10-23 22:25:37,2017-10-23 22:08:01
553,c8cd8e0f700ac1654cd0b3fe26ff99e9,PE,utilidades_domesticas,8150.0,5,159.9,29.52,180.0,2017-10-23 22:25:37,2017-10-23 22:08:01
554,34c1a691fc965ffffd792dbd8e7ac087,SP,telefonia,250.0,2,19.9,9.34,110.72,2017-12-10 18:50:08,2017-12-10 18:34:12
555,34c1a691fc965ffffd792dbd8e7ac087,SP,telefonia,250.0,2,19.9,9.34,110.72,2017-12-10 18:50:08,2017-12-10 18:34:12
556,34c1a691fc965ffffd792dbd8e7ac087,SP,telefonia,250.0,2,19.9,9.34,110.72,2017-12-10 18:50:08,2017-12-10 18:34:12
557,34c1a691fc965ffffd792dbd8e7ac087,SP,telefonia,350.0,2,19.9,3.11,110.72,2017-12-10 18:50:08,2017-12-10 18:34:12
558,c0805c744ff47283d91804ab88a2e5c6,SP,telefonia,250.0,5,14.9,7.78,22.68,2017-11-24 16:54:02,2017-11-24 14:43:03
559,35e29aad915d0ccfeeb308572ff8fe79,DF,utilidades_domesticas,250.0,5,5.9,15.11,21.01,2017-11-07 07:30:38,2017-11-04 12:02:38
560,50c4d73707f3154c08eb85d0fd1e5149,MG,utilidades_domesticas,250.0,5,5.9,18.23,24.13,2018-06-21 03:38:48,2018-06-19 23:13:23
561,84ddfd4c559558c53b5a4c6765e49be8,SP,utilidades_domesticas,250.0,1,5.9,7.39,53.16,2018-08-09 21:44:52,2018-08-09 21:31:52
562,84ddfd4c559558c53b5a4c6765e49be8,SP,utilidades_domesticas,250.0,1,5.9,7.39,53.16,2018-08-09 21:44:52,2018-08-09 21:31:52
563,84ddfd4c559558c53b5a4c6765e49be8,SP,utilidades_domesticas,250.0,1,5.9,7.39,53.16,2018-08-09 21:44:52,2018-08-09 21:31:52
564,84ddfd4c559558c53b5a4c6765e49be8,SP,utilidades_domesticas,250.0,1,5.9,7.39,53.16,2018-08-09 21:44:52,2018-08-09 21:31:52
565,3bcd900ad6c00ba28359abcf765cc05d,SP,telefonia,200.0,4,19.9,7.4,27.3,2018-08-24 09:50:20,2018-08-24 09:33:39
566,3dd70a36f5f41e56af19f4948fdc0745,SP,brinquedos,3050.0,4,99.9,17.41,117.31,2018-01-08 20:51:23,2018-01-08 20:42:55
567,4cb45a7074870ecb5a1f362fd7043178,CE,brinquedos,3050.0,2,89.9,26.77,116.67,2017-11-26 10:17:53,2017-11-26 10:09:09
568,98de0bad1834d3a90eb4180333a4fd2d,RJ,brinquedos,3050.0,4,99.9,16.95,116.85,2017-11-14 03:50:33,2017-11-12 21:29:12
569,a958c63d82402d33056428ad710622d0,MG,brinquedos,3050.0,5,99.9,25.54,125.44,2017-12-12 03:38:29,2017-12-11 16:54:58
570,b3294cf5c413e45a9f56014be323601c,SP,brinquedos,3050.0,5,99.9,14.3,114.2,2017-12-11 01:31:43,2017-12-09 00:38:37
571,41028caaf199df18f6fbf94e3ba6180c,RJ,utilidades_domesticas,2400.0,5,79.9,16.81,96.71,2018-01-22 21:55:30,2018-01-22 21:45:48
572,438a2e6f8c015ee413fa7c74b72db18c,RJ,perfumaria,400.0,3,35.9,14.1,50.0,2017-09-22 11:35:26,2017-09-22 11:12:47
573,4a02e985c7239d866a632f07ed20d9c0,SP,construcao_ferramentas_jardim,613.0,1,39.9,8.72,48.62,2017-10-05 11:44:56,2017-10-05 11:26:37
574,565764e1a977efdce1789541c08aef07,CE,construcao_ferramentas_jardim,613.0,1,39.9,17.63,57.53,2017-10-03 13:28:15,2017-10-03 13:13:18
575,b3e1af57e0cb89557abec0fd31d47c37,RS,construcao_ferramentas_jardim,613.0,5,33.9,15.11,49.01,2018-01-10 18:48:38,2018-01-10 18:34:03
576,e1746b01c76d5be983999db3fcd428da,RJ,construcao_ferramentas_jardim,613.0,5,33.9,16.11,25.03,2018-01-23 15:38:24,2018-01-23 15:30:25
577,e1746b01c76d5be983999db3fcd428da,RJ,construcao_ferramentas_jardim,613.0,5,33.9,16.11,24.98,2018-01-23 15:38:24,2018-01-23 15:30:25
578,f2d63838fe6815651b76e2152f1a02ee,DF,construcao_ferramentas_jardim,613.0,5,39.9,15.11,55.01,2017-11-14 04:10:21,2017-11-12 12:03:33
579,4c796d310c3e227145d29bb0ae0dd5a5,MG,telefonia,150.0,1,19.9,14.1,34.0,2018-02-02 12:10:41,2018-02-02 11:07:25
580,7658a22ab4067d4c92a25cf2835331cf,SP,telefonia,150.0,5,19.9,7.78,27.68,2017-09-27 16:14:45,2017-09-27 15:39:40
581,7c9454e9734bcf938b5b50af50269688,SP,telefonia,150.0,5,19.9,7.39,27.29,2018-04-24 19:07:31,2018-04-22 11:49:37
582,99ee8e68cacd5e1b674946811a8e0fec,MG,telefonia,150.0,5,14.9,15.1,30.0,2017-11-28 02:53:39,2017-11-24 23:43:39
583,de658852c7c4ebef68f148bdd87fbf41,SP,telefonia,150.0,1,19.9,11.85,31.75,2017-12-23 18:58:20,2017-12-23 18:48:11
584,f6bceb62b35d3e5335db07a36336bd6b,MG,telefonia,150.0,5,19.9,18.23,38.13,2018-04-05 20:48:54,2018-04-05 20:33:18
585,fd651b5d45523bedc2076c015e66b6ee,TO,telefonia,150.0,2,19.9,37.04,56.94,2018-03-07 02:48:56,2018-03-05 18:17:44
586,4fe87ba02ffa026600dce759f9fcd02e,SP,perfumaria,317.0,4,38.9,11.85,29.9,2017-09-13 21:55:08,2017-09-13 21:40:12
587,4fe87ba02ffa026600dce759f9fcd02e,SP,perfumaria,317.0,4,38.9,11.85,20.85,2017-09-13 21:55:08,2017-09-13 21:40:12
588,50b12be3bc56611c2bfcc398100bc07b,MG,perfumaria,900.0,4,89.9,15.38,105.28,2017-09-24 11:03:36,2017-09-24 10:31:10
589,e49756b486c722bb970c4cadf35a2cc3,RJ,perfumaria,900.0,5,89.9,14.38,104.28,2017-09-13 16:55:11,2017-09-13 16:41:53
590,55f8a030ae34836632355176608c7314,SP,telefonia,150.0,1,19.9,7.11,125.44,2018-01-22 15:13:00,2018-01-22 14:55:18
591,55f8a030ae34836632355176608c7314,SP,telefonia,100.0,1,35.0,14.22,125.44,2018-01-22 15:13:00,2018-01-22 14:55:18
592,55f8a030ae34836632355176608c7314,SP,telefonia,100.0,1,35.0,14.22,125.44,2018-01-22 15:13:00,2018-01-22 14:55:18
593,8ab67a33f5086c5971aca4569c4067a9,PE,telefonia,150.0,5,19.9,17.63,37.53,2018-01-23 03:37:49,2018-01-20 23:34:50
594,b75a6018e7dd4580ea41116341ec362f,PE,telefonia,150.0,2,19.9,17.63,37.53,2018-02-13 17:47:53,2018-02-13 17:36:29
595,5e13d329c7f14276973d82e2cd49b490,SP,utilidades_domesticas,2100.0,4,79.9,13.11,93.01,2018-01-17 16:59:25,2018-01-17 16:48:17
596,a61379db8a77b3c23fd2f0f60a5bd564,SP,utilidades_domesticas,2100.0,3,79.9,13.11,8.15,2018-02-07 11:55:55,2018-02-06 11:24:59
597,a61379db8a77b3c23fd2f0f60a5bd564,SP,utilidades_domesticas,2100.0,3,79.9,13.11,84.86,2018-02-07 11:55:55,2018-02-06 11:24:59
598,5f28a9d35378818c5a8a1a56874c5a32,SP,perfumaria,400.0,4,49.9,7.78,57.68,2017-11-23 19:19:47,2017-11-23 19:09:19
599,609054aa2204f8dccb3f474165d1d411,MS,perfumaria,1600.0,5,149.9,18.3,168.2,2017-10-21 03:05:38,2017-10-20 12:01:05
600,856a7ab58f3a7cc4560202758d971b38,MG,perfumaria,1600.0,5,149.9,15.81,165.71,2017-09-26 03:56:25,2017-09-25 01:11:48
601,64c8d713a96944349d954eb4bd62e6d5,BA,telefonia,200.0,1,24.9,17.1,42.0,2018-08-11 11:30:06,2018-08-10 17:01:31
602,6aa12b7bccdfe9396d5feb50030e1b3f,SP,utilidades_domesticas,2300.0,5,69.9,16.12,86.02,2017-10-06 12:07:17,2017-10-06 11:49:47
603,d9e85a628a68f162d46b273ae52d0119,RJ,utilidades_domesticas,2300.0,4,79.9,14.31,94.21,2017-09-14 02:55:20,2017-09-13 07:57:20
604,707ecac4537ba4d942b035e0377e56e4,SP,utilidades_domesticas,900.0,5,69.9,9.24,79.14,2018-08-08 12:05:14,2018-08-08 11:55:41
605,73f38e238737fb52c78ba2002c2e9213,CE,informatica_acessorios,300.0,1,24.9,19.04,43.94,2018-04-27 15:10:04,2018-04-27 14:49:05
606,85d1f27ce2b79aafb89810ff41fc3e72,MG,informatica_acessorios,300.0,5,24.9,47.2,162.07,2017-12-23 01:29:51,2017-12-23 01:23:00
607,85d1f27ce2b79aafb89810ff41fc3e72,MG,informatica_acessorios,300.0,5,24.9,47.2,9.94,2017-12-23 01:29:51,2017-12-23 01:23:00
608,85d1f27ce2b79aafb89810ff41fc3e72,MG,moveis_decoracao,600.0,5,49.9,0.06,162.07,2017-12-23 01:29:51,2017-12-23 01:23:00
609,85d1f27ce2b79aafb89810ff41fc3e72,MG,moveis_decoracao,600.0,5,49.9,0.06,9.94,2017-12-23 01:29:51,2017-12-23 01:23:00
610,85d1f27ce2b79aafb89810ff41fc3e72,MG,moveis_decoracao,600.0,5,49.9,0.06,162.07,2017-12-23 01:29:51,2017-12-23 01:23:00
611,85d1f27ce2b79aafb89810ff41fc3e72,MG,moveis_decoracao,600.0,5,49.9,0.06,9.94,2017-12-23 01:29:51,2017-12-23 01:23:00
612,762d133d5121c48c9e5c85be852eb0a6,SP,telefonia,250.0,3,15.9,7.78,23.68,2017-11-25 09:11:39,2017-11-23 09:13:22
613,768f78186d59eef3d5f40db13f5bcb8d,SP,utilidades_domesticas,350.0,5,14.9,7.39,22.29,2018-05-15 07:55:15,2018-05-15 07:44:46
614,794fe563dd7bc49998f96c29d3e5152a,SP,telefonia,250.0,2,29.9,11.85,41.75,2017-11-25 17:53:27,2017-11-25 17:44:35
615,7950da660ed653b5a9b6ee668da63857,SP,moveis_decoracao,1400.0,1,89.9,9.44,99.34,2017-10-02 14:28:18,2017-10-02 14:16:46
616,e61446b718befe7289d6a8451938b645,SP,moveis_decoracao,1400.0,5,89.9,11.83,101.73,2017-11-28 03:41:03,2017-11-27 13:25:08
617,83fa35671cfa30d9ed1256b079d0b230,MG,utilidades_domesticas,550.0,4,59.9,18.3,78.2,2018-04-29 21:35:35,2018-04-29 21:22:42
618,86af1e4b328bff98d4fc63ca4ce8e94f,RJ,utilidades_domesticas,9000.0,1,159.9,40.45,200.35,2017-12-12 23:28:46,2017-12-12 23:18:29
619,a4052a184e5a78c6be9f09a9fed53279,SP,utilidades_domesticas,9000.0,1,159.9,19.42,179.32,2018-02-06 19:31:51,2018-02-06 19:20:00
620,fbe768ef510412dd02e7f6a28504ec7f,SP,utilidades_domesticas,9000.0,5,159.9,19.42,179.32,2017-12-26 16:33:25,2017-12-26 16:22:21
621,8738785542fcbf848621d353326ec75d,SP,audio,150.0,5,19.9,12.91,124.72,2018-04-10 00:15:31,2018-04-09 22:11:01
622,8738785542fcbf848621d353326ec75d,SP,relogios_presentes,119.0,5,79.0,12.91,124.72,2018-04-10 00:15:31,2018-04-09 22:11:01
623,8fc129e3ef1d0321226112bca0564142,BA,audio,150.0,5,14.9,22.06,36.96,2018-05-31 10:30:46,2018-05-31 10:16:17
624,cfda3e5bd8b79ab7fc0bbd0c485d6414,SP,audio,150.0,5,14.9,7.39,22.29,2018-08-13 07:25:06,2018-08-13 07:14:52
625,9808a7f5f5446817c3ebf7a804111d53,SP,informatica_acessorios,215.0,3,24.9,7.78,32.68,2017-11-02 00:15:49,2017-11-01 00:12:34
626,9a0711872c4923672894e8289ecfab8c,SP,audio,300.0,1,49.9,7.78,57.68,2017-12-21 02:11:49,2017-12-19 20:35:32
627,a5016f72057fe780772bd4c88fa95951,SP,bebes,345.0,5,34.9,13.71,48.61,2018-05-30 02:32:19,2018-05-29 11:33:14
628,a60cfae2bca27cb006f446f1f04cb730,SP,informatica_acessorios,350.0,3,19.9,7.39,27.29,2018-04-04 16:30:42,2018-04-04 16:19:09
629,db97652cf517d2cd03db63dec489ca62,SP,informatica_acessorios,350.0,3,19.9,7.78,10.26,2017-10-01 09:14:07,2017-10-01 08:57:03
630,db97652cf517d2cd03db63dec489ca62,SP,informatica_acessorios,350.0,3,19.9,7.78,7.15,2017-10-01 09:14:07,2017-10-01 08:57:03
631,db97652cf517d2cd03db63dec489ca62,SP,informatica_acessorios,350.0,3,19.9,7.78,10.27,2017-10-01 09:14:07,2017-10-01 08:57:03
632,b25c87440df98e833f8cec6ad163a098,PR,brinquedos,4850.0,2,139.9,17.17,157.07,2018-06-26 23:15:45,2018-06-26 22:38:13
633,bff04363f492d6a9314326851a1e4991,SP,telefonia,350.0,4,79.9,7.81,87.71,2017-12-12 04:09:55,2017-12-09 07:46:57
634,c568b098d9dd03c22f387c2f0eb4be8e,BA,utilidades_domesticas,900.0,5,59.9,18.57,78.47,2018-06-30 15:10:14,2018-06-30 14:52:27
635,d0d4207173277bb279959dc8b2c35b2f,SP,telefonia,200.0,5,19.9,11.85,31.75,2017-10-16 21:49:51,2017-10-16 21:27:35
636,da532e87f26c130e0b3184bdd837982b,RJ,telefonia,253.0,5,99.9,14.45,114.35,2017-09-14 17:44:11,2017-09-12 22:20:18
637,e288fa5f1799464f8ec22b005044bf8a,RS,telefonia,250.0,4,19.9,15.1,35.0,2017-10-02 00:49:25,2017-10-02 00:28:14
638,e94db86cfc0247d6bb6ae5f1307b4805,RS,telefonia,325.0,3,19.9,15.1,35.0,2018-01-07 16:31:47,2018-01-07 15:52:33
639,ee99cacd16c4ea4176729910016df70a,MG,telefonia,325.0,4,19.9,15.1,35.0,2017-11-30 02:24:03,2017-11-29 19:01:25
640,f0fd20d755f9483ae15892625f3e603d,SP,utilidades_domesticas,1450.0,5,89.9,7.49,97.39,2018-03-13 15:50:31,2018-03-12 15:55:51
641,000576fe39319847cbb9d288c5617fa6,SP,ferramentas_jardim,13805.0,5,810.0,70.75,880.75,2018-07-05 16:35:48,2018-07-04 12:08:27
642,0005a1a1728c9d785b8e2b08b904576c,SP,beleza_saude,2000.0,1,145.95,11.65,157.6,2018-03-20 18:35:21,2018-03-19 18:40:33
643,6c5222e0550b757a63908aa2f0cacf95,RS,beleza_saude,2000.0,5,145.95,17.27,163.22,2017-11-11 16:10:40,2017-11-11 15:53:40
644,00d831d5c3ea03b7cd6f883ad799c7e4,SP,beleza_saude,675.0,5,128.9,9.26,138.16,2018-03-12 12:48:27,2018-03-12 11:56:58
645,50ec02cdd09a0a80fbb65a1505eed464,SP,beleza_saude,675.0,5,128.9,9.72,138.62,2018-03-01 13:15:29,2018-03-01 13:04:09
646,c0d74e15535e242afea299f2edb23394,BA,beleza_saude,675.0,2,128.9,23.83,152.73,2018-03-11 19:20:20,2018-03-11 18:38:33
647,ef31025693a0212c0b45d12f12f12a5e,SP,beleza_saude,675.0,5,109.0,9.58,118.58,2018-02-20 11:47:44,2018-02-20 11:30:02
648,00e7aeced1d61792368ec7bf8b967a90,BA,beleza_saude,575.0,4,36.85,21.85,58.7,2017-04-14 02:50:12,2017-04-13 02:11:17
649,02d2287dea15cd93d945f1749f3288ed,SP,beleza_saude,575.0,3,36.85,11.74,48.59,2017-02-02 02:45:22,2017-01-31 16:59:03
650,0baad26e1a67410a85b2b38558dade2f,BA,beleza_saude,575.0,5,36.85,33.74,96.83,2017-05-16 17:45:12,2017-05-16 17:33:46
651,0baad26e1a67410a85b2b38558dade2f,BA,beleza_saude,517.0,5,26.14,0.1,96.83,2017-05-16 17:45:12,2017-05-16 17:33:46
652,75754d7bcffc106c7017989bd4b40873,BA,beleza_saude,575.0,5,36.85,33.74,96.83,2017-05-14 22:55:11,2017-05-14 22:46:43
653,75754d7bcffc106c7017989bd4b40873,BA,beleza_saude,517.0,5,26.14,0.1,96.83,2017-05-14 22:55:11,2017-05-14 22:46:43
654,7892d0d80149359046441dc6f4ae4794,SP,beleza_saude,575.0,5,36.85,49.72,320.15,2017-02-22 14:35:22,2017-02-22 14:26:31
655,7892d0d80149359046441dc6f4ae4794,SP,beleza_saude,750.0,5,81.56,0.14,320.15,2017-02-22 14:35:22,2017-02-22 14:26:31
656,7892d0d80149359046441dc6f4ae4794,SP,beleza_saude,400.0,5,151.74,0.14,320.15,2017-02-22 14:35:22,2017-02-22 14:26:31
657,0231382a78f19752dabca6a86b618152,SP,beleza_saude,525.0,5,76.49,9.53,86.02,2017-03-09 21:17:43,2017-03-09 21:17:43
658,87a424bbf023a4cde87182d182480280,SP,beleza_saude,525.0,4,76.49,11.93,88.42,2017-03-23 23:35:14,2017-03-23 23:26:04
659,96f182413ae321e91ee91f3e422c6416,RJ,beleza_saude,525.0,4,76.49,15.3,91.79,2017-03-15 15:54:53,2017-03-15 15:54:53
660,c1a86ab051ab4567d31bd8ffc3feec55,BA,beleza_saude,525.0,5,76.49,43.89,183.83,2017-03-20 14:39:19,2017-03-20 14:39:19
661,c1a86ab051ab4567d31bd8ffc3feec55,BA,beleza_saude,750.0,5,63.36,0.09,183.83,2017-03-20 14:39:19,2017-03-20 14:39:19
662,eb4d305848989350701a75e1cb3c0a93,AM,beleza_saude,150.0,5,48.85,26.09,74.94,2017-04-20 10:05:45,2017-04-20 09:57:34
663,057bc88d7845bc736fbe1fb27f2932f2,SP,beleza_saude,1650.0,1,185.85,12.51,198.36,2018-01-26 17:22:34,2018-01-26 17:00:10
664,0589d8b975f21fea2ad626ea99527911,RN,beleza_saude,1250.0,3,201.34,25.96,227.3,2018-02-28 16:35:43,2018-02-27 16:36:42
665,9c4bf952a421aa0ddf8714352db3f799,SP,beleza_saude,1250.0,5,201.34,12.61,213.95,2018-01-28 19:59:06,2018-01-28 19:37:26
666,082c2f05e569e5d095ac086461bef733,GO,beleza_saude,700.0,4,179.9,16.02,195.92,2018-01-22 13:47:30,2018-01-21 11:29:19
667,409e4a6eadbdc33f16ccf0bda01eec1f,DF,beleza_saude,700.0,5,179.9,16.02,195.92,2017-09-07 02:44:03,2017-09-05 18:24:22
668,7e37205095a33d75e22174f95e4d0ddd,SP,beleza_saude,700.0,4,179.9,13.6,193.5,2017-07-14 15:35:13,2017-07-14 15:24:39
669,eaedef13bb9ae559e6db67c604793fed,SP,beleza_saude,700.0,5,179.9,10.07,189.97,2017-12-10 16:38:26,2017-12-10 16:30:50
670,0ad0daff42cf44b50d0bac4c64722e4f,MG,beleza_saude,400.0,1,99.9,16.56,419.37,2017-04-30 11:35:19,2017-04-30 11:27:15
671,0ad0daff42cf44b50d0bac4c64722e4f,MG,beleza_saude,1950.0,1,286.35,16.56,419.37,2017-04-30 11:35:19,2017-04-30 11:27:15
672,7daacf43d9593e9a2959cc753578ce09,DF,beleza_saude,400.0,5,99.9,17.13,67.03,2017-03-27 11:35:16,2017-03-27 11:21:21
673,7daacf43d9593e9a2959cc753578ce09,DF,beleza_saude,400.0,5,99.9,17.13,50.0,2017-03-27 11:35:16,2017-03-27 11:21:21
674,b0e2da4433a10c624a9f71b187e93915,SP,beleza_saude,400.0,5,99.9,9.51,109.41,2017-05-07 02:10:12,2017-05-06 21:55:41
675,eccfa9494767cbb5849832af90431606,BA,beleza_saude,400.0,5,99.9,22.2,122.1,2017-04-04 06:05:36,2017-04-02 17:24:38
676,fd9486ae13f513ac59c3f6c23bb003c7,SP,beleza_saude,400.0,5,99.9,12.09,111.99,2017-05-03 11:35:45,2017-05-01 08:59:52
677,3fb5cb07abb84703f0890f6c92589bb8,SP,beleza_saude,517.0,4,26.14,9.39,108.27,2017-02-19 18:50:18,2017-02-19 18:40:29
678,3fb5cb07abb84703f0890f6c92589bb8,SP,beleza_saude,750.0,4,63.36,9.38,108.27,2017-02-19 18:50:18,2017-02-19 18:40:29
